Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Grove,51.4096275,-0.3062621,Zara,51.41150249679704,-0.3048013856201293,Clothing Store
Grove,51.4096275,-0.3062621,Hotel Chocolat,51.4103118,-0.30537955462932587,Chocolate Shop
Grove,51.4096275,-0.3062621,The White Hart,51.4117593,-0.3112196,Hotel
Grove,51.4096275,-0.3062621,Starbucks,51.410867,-0.301778,Coffee Shop
Grove,51.4096275,-0.3062621,Monty's,51.41221619639474,-0.3014802932739258,Indian Restaurant
Grove,51.4096275,-0.3062621,Paperchase,51.41155569412716,-0.30471017444720044,Stationery Store
Grove,51.4096275,-0.3062621,"""Out of Order"" David Mach Sculpture (Phoneboxes)",51.41084191035575,-0.3008210325123374,Public Art
Grove,51.4096275,-0.3062621,The Bentall Centre,51.41163811961829,-0.30475465779443844,Shopping Mall
Grove,51.4096275,-0.3062621,Tortilla,51.411127,-0.305047,Burrito Place
Grove,51.4096275,-0.3062621,Cass Art,51.41085941436838,-0.30105166864782557,Arts & Crafts Store
Grove,51.4096275,-0.3062621,DoubleTree by Hilton,51.41354770838288,-0.305378167953767,Hotel
Grove,51.4096275,-0.3062621,La Fiesta,51.411578014712475,-0.30183915026202224,Café
Grove,51.4096275,-0.3062621,Krispy Kreme,51.4116156,-0.3046358,Donut Shop
Grove,51.4096275,-0.3062621,Pomegranate Bistro,51.41221888567572,-0.3109227740043468,Italian Restaurant
Grove,51.4096275,-0.3062621,TK Maxx,51.41115677194544,-0.30734721250924907,Clothing Store
Grove,51.4096275,-0.3062621,Shakeaway,51.41042128883953,-0.3068317916151571,Smoothie Shop
Grove,51.4096275,-0.3062621,Superdry,51.41149514665936,-0.30470831929792036,Clothing Store
Grove,51.4096275,-0.3062621,Bill's Restaurant,51.4108998054991,-0.3080087770066035,English Restaurant
Grove,51.4096275,-0.3062621,"Namu, Taste Of Japan",51.40997834438217,-0.3061319419032775,Japanese Restaurant
Grove,51.4096275,-0.3062621,The Bishop,51.41034885016206,-0.30822589431600733,Gastropub
Grove,51.4096275,-0.3062621,Waterstones,51.41106520709634,-0.30105113983154297,Bookstore
Grove,51.4096275,-0.3062621,Wafflemeister,51.41065216291735,-0.30228404313895496,Dessert Shop
Grove,51.4096275,-0.3062621,Lakeland,51.410774672811115,-0.30671505888760997,Kitchen Supply Store
Grove,51.4096275,-0.3062621,Costa Coffee,51.411643981933594,-0.30451399087905884,Coffee Shop
Grove,51.4096275,-0.3062621,Topshop,51.41067,-0.30355,Women's Store
Grove,51.4096275,-0.3062621,Pret A Manger,51.412605,-0.301488,Sandwich Place
Grove,51.4096275,-0.3062621,M&S Café Revive,51.41084856549014,-0.3038036271556837,Café
Grove,51.4096275,-0.3062621,Montezuma's Chocolate,51.41120727170863,-0.30382590458656217,Candy Store
Grove,51.4096275,-0.3062621,The Druid's Head,51.409224553469656,-0.306402527934294,Pub
Grove,51.4096275,-0.3062621,Down Hall Road,51.413581285673246,-0.3076601028442383,Plaza
Grove,51.4096275,-0.3062621,Browns,51.40941778311161,-0.30842844412488096,Bar
Grove,51.4096275,-0.3062621,Greggs,51.40971557016308,-0.3060585626448013,Bakery
Grove,51.4096275,-0.3062621,Hollister Co.,51.41165746051333,-0.30467260072254904,Clothing Store
Grove,51.4096275,-0.3062621,Caffè Nero,51.40969032579619,-0.3040327354841274,Coffee Shop
Grove,51.4096275,-0.3062621,Creams,51.41107621939403,-0.30105401393049525,Ice Cream Shop
Grove,51.4096275,-0.3062621,The Place To Eat,51.411689996271214,-0.3079431764664279,Restaurant
Grove,51.4096275,-0.3062621,Al Forno,51.40668083487472,-0.30793059192637423,Italian Restaurant
Grove,51.4096275,-0.3062621,Cheeky  Pea,51.40977416867412,-0.30505524222189195,Falafel Restaurant
Grove,51.4096275,-0.3062621,Pryzm,51.411539265991514,-0.2998787586858317,Nightclub
Grove,51.4096275,-0.3062621,Greggs,51.41093956833265,-0.30190089083282845,Bakery
Grove,51.4096275,-0.3062621,Subway,51.41008767123782,-0.30672201744833893,Sandwich Place
Grove,51.4096275,-0.3062621,O'Neill's,51.40914958802699,-0.30572427725953766,Irish Pub
Grove,51.4096275,-0.3062621,The Kingston Mill,51.4070274462298,-0.3079381896335527,Pub
Grove,51.4096275,-0.3062621,Carluccio's,51.40922869627733,-0.3077568157185739,Italian Restaurant
Grove,51.4096275,-0.3062621,Riverside Vegetaria,51.40689932047771,-0.30817508697509766,Vegetarian / Vegan Restaurant
Grove,51.4096275,-0.3062621,Premier Inn London Kingston Upon Thames,51.4099091,-0.3009168,Hotel
Grove,51.4096275,-0.3062621,The Souvlaki,51.41031,-0.300816,Souvlaki Shop
Grove,51.4096275,-0.3062621,Swan,51.41248704710519,-0.3108431661132125,Pub
Grove,51.4096275,-0.3062621,Gelateria Danieli,51.41203984004296,-0.30488799591753174,Ice Cream Shop
Grove,51.4096275,-0.3062621,PizzaExpress,51.406872,-0.307815,Pizza Place
Grove,51.4096275,-0.3062621,Costa Coffee,51.409649,-0.306561,Coffee Shop
Grove,51.4096275,-0.3062621,Wildwood Kitchen,51.40879331571261,-0.30644346567562514,Italian Restaurant
Grove,51.4096275,-0.3062621,Hussar's Espresso House,51.41236775803368,-0.3108666521439115,Coffee Shop
Grove,51.4096275,-0.3062621,JD Sports,51.4105961,-0.3049785,Sporting Goods Shop
Grove,51.4096275,-0.3062621,Next,51.4091531205739,-0.306763108445867,Clothing Store
Grove,51.4096275,-0.3062621,Comptoir Libanais,51.41077493596033,-0.30807140424244805,Lebanese Restaurant
Grove Park,51.4318969,0.0212344,The Baring Hall Hotel,51.43073727121925,0.020990096461220256,Pub
Grove Park,51.4318969,0.0212344,Tesco Express,51.43265146798438,0.021007061004638672,Grocery Store
Grove Park,51.4318969,0.0212344,Sainsbury's Local,51.43173054825653,0.021265627853079505,Grocery Store
Grove Park,51.4318969,0.0212344,Quality Chicken and Ribs,51.430226741723985,0.02162933349609375,Fried Chicken Joint
Grove Park,51.4318969,0.0212344,Platform 4,51.43057414451922,0.022420877796565694,Platform
Grove Park,51.4318969,0.0212344,The Best Kebab Kingdom,51.431029423976234,0.020856857299804688,Fast Food Restaurant
Grove Park,51.4318969,0.0212344,Anytime Fitness,51.4316901831553,0.021071106116892224,Gym / Fitness Center
Grove Park,51.4318969,0.0212344,Rising Sun,51.431296981593235,0.021822452545166016,Chinese Restaurant
Grove Park,51.4318969,0.0212344,The Grove Indian,51.431424,0.021171,Indian Restaurant
Grove Park,51.4318969,0.0212344,Resta Coffee,51.43095875018038,0.021535697529122714,Coffee Shop
Grove Park,51.4318969,0.0212344,Platform 5,51.43022712,0.023197,Platform
Grove Park,51.4318969,0.0212344,Grove Park Shed,51.43353871488684,0.018446787849805794,Park
Grove Park,51.4318969,0.0212344,Platform 1,51.42968853532053,0.02332833430370863,Platform
Grove Park,51.4318969,0.0212344,Grove Park Railway Station (GRP),51.430681596731674,0.02192974090576172,Train Station
Hackney Central,51.5470605,-0.0568749,Bánh Mì Hội-An Vietnamese Street Food in London,51.546685942912745,-0.055679009600393486,Sandwich Place
Hackney Central,51.5470605,-0.0568749,Every Cloud,51.546098065492714,-0.054405460543971676,Cocktail Bar
Hackney Central,51.5470605,-0.0568749,Hackney Picturehouse,51.54484122159994,-0.05539879045892534,Movie Theater
Hackney Central,51.5470605,-0.0568749,The Cock Tavern,51.54635603104796,-0.05520785153655413,Pub
Hackney Central,51.5470605,-0.0568749,MOTH Club,51.54584348850346,-0.05455759670977575,Pub
Hackney Central,51.5470605,-0.0568749,Mess Cafe,51.54803452874419,-0.05691982991811408,Café
Hackney Central,51.5470605,-0.0568749,Paper Dress Vintage,51.547195736188215,-0.05468487739562988,Thrift / Vintage Store
Hackney Central,51.5470605,-0.0568749,Argun Printers & Stationers,51.54717238439618,-0.0548243522644043,Paper / Office Supplies Store
Hackney Central,51.5470605,-0.0568749,Hackney Empire,51.54558448744115,-0.055239166499309704,Theater
Hackney Central,51.5470605,-0.0568749,Behind This Wall,51.54927035745767,-0.05506148267874071,Cocktail Bar
Hackney Central,51.5470605,-0.0568749,Tonkotsu Mare Street,51.54869677059156,-0.05500378244070157,Ramen Restaurant
Hackney Central,51.5470605,-0.0568749,KIP Hotel,51.54730441740626,-0.056106815347146316,Hotel
Hackney Central,51.5470605,-0.0568749,The Five Points Brewing Company,51.54858647239303,-0.060332444981538474,Brewery
Hackney Central,51.5470605,-0.0568749,The Experiment,51.5473485223028,-0.0520976897759266,Brewery
Hackney Central,51.5470605,-0.0568749,Pidgin,51.54561953777611,-0.06113843220049271,Modern European Restaurant
Hackney Central,51.5470605,-0.0568749,The Old Ship,51.5458746,-0.0556186,Pub
Hackney Central,51.5470605,-0.0568749,Hackney Church Brew Co.,51.54736798808192,-0.05239261424559176,Brewery
Hackney Central,51.5470605,-0.0568749,Oslo,51.54725698817723,-0.055470318199411096,Bar
Hackney Central,51.5470605,-0.0568749,Pembury Tavern,51.54947232670021,-0.0593938009599109,Pub
Hackney Central,51.5470605,-0.0568749,St. John at Hackney Churchyard Gardens,51.54537426041911,-0.054759979248046875,Park
Hackney Central,51.5470605,-0.0568749,St John at Hackney Church,51.549325539763196,-0.05344806785088755,Church
Hackney Central,51.5470605,-0.0568749,Palm Vaults,51.549244606873174,-0.05502124640217391,Café
Hackney Central,51.5470605,-0.0568749,Silver Lining,51.546154,-0.054522604,Restaurant
Hackney Central,51.5470605,-0.0568749,Borough Wines,51.545677,-0.061502,Wine Shop
Hackney Central,51.5470605,-0.0568749,Brew for Two,51.5469929696552,-0.05132865720742834,Coffee Shop
Hackney Central,51.5470605,-0.0568749,Coffee8,51.54757339295153,-0.0546631701331123,Coffee Shop
Hackney Central,51.5470605,-0.0568749,Pophams Bakery,51.543516,-0.057645,Bakery
Hackney Central,51.5470605,-0.0568749,The Chesham Arms,51.547727422661126,-0.050131301070265234,Pub
Hackney Central,51.5470605,-0.0568749,Black Cat,51.55141034753273,-0.055653776980376206,Vegetarian / Vegan Restaurant
Hackney Central,51.5470605,-0.0568749,LARDO,51.54345199309569,-0.05720672026998346,Italian Restaurant
Hackney Central,51.5470605,-0.0568749,The Spurstowe Arms,51.54539844537606,-0.06340887372319307,Gastropub
Hackney Central,51.5470605,-0.0568749,The Vincent,51.549640700468736,-0.05866093251392042,Restaurant
Hackney Central,51.5470605,-0.0568749,The Barrel Boulangerie,51.546494,-0.054927953,Café
Hackney Central,51.5470605,-0.0568749,Fieldworks Gym,51.54284,-0.05797,Gym / Fitness Center
Hackney Central,51.5470605,-0.0568749,Footnote,51.54557615034228,-0.06196639683512535,Café
Hackney Central,51.5470605,-0.0568749,We Are Vegan Everything,51.548943,-0.054676495,Vegetarian / Vegan Restaurant
Hackney Central,51.5470605,-0.0568749,Palætte,51.549317,-0.055157,Breakfast Spot
Hackney Central,51.5470605,-0.0568749,Patty & Bun,51.54342563615652,-0.057306736646538806,Burger Joint
Hackney Central,51.5470605,-0.0568749,Spandeli,51.549546171819294,-0.059042779560571745,Gourmet Shop
Hackney Central,51.5470605,-0.0568749,Nike Hackney,51.5471942,-0.0509326,Sporting Goods Shop
Hackney Central,51.5470605,-0.0568749,Sutton House,51.548531028724796,-0.05034953006847341,History Museum
Hackney Central,51.5470605,-0.0568749,Espresso Bar,51.54871833804892,-0.06043249846291212,Café
Hackney Central,51.5470605,-0.0568749,CHASE & SORENSEN,51.54959372486309,-0.059067446485669396,Furniture / Home Store
Hackney Central,51.5470605,-0.0568749,TK Maxx,51.547505448863895,-0.05589882613411332,Clothing Store
Hackney Central,51.5470605,-0.0568749,Hai Ha,51.54318146515455,-0.055316884562519236,Vietnamese Restaurant
Hackney Central,51.5470605,-0.0568749,Les Nenettes,51.55072869903062,-0.053172935993011004,French Restaurant
Hackney Central,51.5470605,-0.0568749,Hackney Attic,51.54484210379224,-0.055355129912637906,Performing Arts Venue
Hackney Central,51.5470605,-0.0568749,Marks & Spencer,51.54754511614256,-0.05525714574446257,Department Store
Hackney Central,51.5470605,-0.0568749,Greggs,51.548626412593144,-0.05519108009139018,Bakery
Hackney Central,51.5470605,-0.0568749,Tad,51.543276318428035,-0.05542478849392094,Turkish Restaurant
Hackney Central,51.5470605,-0.0568749,New Noodle Bar,51.54610747345996,-0.054293885865382384,Chinese Restaurant
Hackney Central,51.5470605,-0.0568749,Costa Coffee,51.5475416471394,-0.0560334281992146,Coffee Shop
Hackney Central,51.5470605,-0.0568749,Primark,51.54794715709762,-0.05521997809410095,Clothing Store
Hackney Central,51.5470605,-0.0568749,Sutton & Sons,51.546428456749275,-0.05782842636108398,Fish & Chips Shop
Hackney Central,51.5470605,-0.0568749,Pizza Hut,51.546585,-0.055426,Pizza Place
Hackney Central,51.5470605,-0.0568749,Co-op Food,51.54963451766735,-0.058518575797199546,Grocery Store
Hackney Central,51.5470605,-0.0568749,Hackney Fresh,51.546854383190926,-0.055044880208814685,Organic Grocery
Hackney Central,51.5470605,-0.0568749,Subway,51.54604450639614,-0.05540977713110351,Sandwich Place
Hackney Central,51.5470605,-0.0568749,Iceland,51.54692390034617,-0.05520557744371227,Grocery Store
Hackney Central,51.5470605,-0.0568749,Boots,51.548813647030926,-0.05507979987855845,Pharmacy
Hackney Central,51.5470605,-0.0568749,Anatolia Ocakbasi Restaurant,51.54277642330825,-0.05532342703078277,Middle Eastern Restaurant
Hackney Central,51.5470605,-0.0568749,mare street cafe,51.543468125020105,-0.05534501048512123,Café
Hackney Central,51.5470605,-0.0568749,BBQ Express,51.54589914782539,-0.05507825425167612,Fast Food Restaurant
Hackney Central,51.5470605,-0.0568749,Hackney Bohemia,51.547204891025395,-0.05485877977622568,Cocktail Bar
Hackney Central,51.5470605,-0.0568749,Hackney Museum,51.54468576145776,-0.055650986679984235,Museum
Hackney Central,51.5470605,-0.0568749,Baxters Court (Wetherspoon),51.54532243867249,-0.05506506207659924,Pub
Hackney Central,51.5470605,-0.0568749,Travelodge,51.54750071630048,-0.05607386825943195,Hotel
Hackney Central,51.5470605,-0.0568749,Hackney Central London Overground Station,51.54706841313448,-0.05705164314071606,Train Station
Hackney Central,51.5470605,-0.0568749,Cirrik,51.54736779185814,-0.055647461560752454,Turkish Restaurant
Hackney Central,51.5470605,-0.0568749,19 Numara Bos Cirrik,51.547370168832,-0.05572000246358438,Middle Eastern Restaurant
Hackney Central,51.5470605,-0.0568749,Domino's Pizza,51.54377860916586,-0.05516982716369512,Pizza Place
Hackney Central,51.5470605,-0.0568749,Sainsbury's Local,51.54441824593666,-0.055335972398241486,Grocery Store
Hackney Central,51.5470605,-0.0568749,star nergiz cafe & resturant,51.54781133832814,-0.05667381596397569,Café
Hackney Central,51.5470605,-0.0568749,Black Sheep Coffee,51.54718200851542,-0.05516430127391589,Coffee Shop
Hackney Central,51.5470605,-0.0568749,Holland & Barrett,51.54854,-0.054891407,Health Food Store
Hackney Central,51.5470605,-0.0568749,Brew Club,51.547245,-0.05371023,Beer Bar
Hackney Central,51.5470605,-0.0568749,Cafe Bohemia,51.54722525421344,-0.05494454950381179,Café
Hackney Central,51.5470605,-0.0568749,Platform 2,51.54856236929082,-0.060451937650710025,Platform
Hackney Central,51.5470605,-0.0568749,Burberry Outlet,51.5464343,-0.0511574,Outlet Store
Hackney Central,51.5470605,-0.0568749,Tesco Express,51.54981,-0.05575,Grocery Store
Hackney Central,51.5470605,-0.0568749,Momosan Shop,51.54562140573367,-0.060917674554248694,Gift Shop
Hackney Central,51.5470605,-0.0568749,Dalston Heights,51.54865138529306,-0.06112525100518642,Arts & Entertainment
Hackney Central,51.5470605,-0.0568749,Coffee Lovers Café,51.54909338812863,-0.06075385912300453,Café
Hackney Central,51.5470605,-0.0568749,Pringle of Scotland Outlet,51.546853435961154,-0.05127290581012357,Boutique
Hackney Central,51.5470605,-0.0568749,Noodle Xpress,51.54962746297296,-0.061029775676850286,Chinese Restaurant
Hackney Central,51.5470605,-0.0568749,Aquascutum Outlet,51.54651519333453,-0.05082249641418456,Boutique
Hackney Central,51.5470605,-0.0568749,Mega wine and food,51.543285,-0.055515,Convenience Store
Hackney Central,51.5470605,-0.0568749,St.Thomas Square,51.54290821669346,-0.05533633947296551,Park
Hackney Downs,51.5486455,-0.060686,The Five Points Brewing Company,51.54858647239303,-0.060332444981538474,Brewery
Hackney Downs,51.5486455,-0.060686,Pembury Tavern,51.54947232670021,-0.0593938009599109,Pub
Hackney Downs,51.5486455,-0.060686,Pidgin,51.54561953777611,-0.06113843220049271,Modern European Restaurant
Hackney Downs,51.5486455,-0.060686,Mess Cafe,51.54803452874419,-0.05691982991811408,Café
Hackney Downs,51.5486455,-0.060686,Borough Wines,51.545677,-0.061502,Wine Shop
Hackney Downs,51.5486455,-0.060686,Bánh Mì Hội-An Vietnamese Street Food in London,51.546685942912745,-0.055679009600393486,Sandwich Place
Hackney Downs,51.5486455,-0.060686,Behind This Wall,51.54927035745767,-0.05506148267874071,Cocktail Bar
Hackney Downs,51.5486455,-0.060686,Healthy Stuff,51.548182,-0.065408,Coffee Shop
Hackney Downs,51.5486455,-0.060686,Angelina,51.548393,-0.065299,Italian Restaurant
Hackney Downs,51.5486455,-0.060686,The Spurstowe Arms,51.54539844537606,-0.06340887372319307,Gastropub
Hackney Downs,51.5486455,-0.060686,Violet,51.54547386810162,-0.06404355607796071,Café
Hackney Downs,51.5486455,-0.060686,KIP Hotel,51.54730441740626,-0.056106815347146316,Hotel
Hackney Downs,51.5486455,-0.060686,Hash E8,51.54830978472656,-0.06545478310101756,Breakfast Spot
Hackney Downs,51.5486455,-0.060686,The Vincent,51.549640700468736,-0.05866093251392042,Restaurant
Hackney Downs,51.5486455,-0.060686,Black Cat,51.55141034753273,-0.055653776980376206,Vegetarian / Vegan Restaurant
Hackney Downs,51.5486455,-0.060686,Tonkotsu Mare Street,51.54869677059156,-0.05500378244070157,Ramen Restaurant
Hackney Downs,51.5486455,-0.060686,Spandeli,51.549546171819294,-0.059042779560571745,Gourmet Shop
Hackney Downs,51.5486455,-0.060686,Palm Vaults,51.549244606873174,-0.05502124640217391,Café
Hackney Downs,51.5486455,-0.060686,The Cock Tavern,51.54635603104796,-0.05520785153655413,Pub
Hackney Downs,51.5486455,-0.060686,Paper Dress Vintage,51.547195736188215,-0.05468487739562988,Thrift / Vintage Store
Hackney Downs,51.5486455,-0.060686,Argun Printers & Stationers,51.54717238439618,-0.0548243522644043,Paper / Office Supplies Store
Hackney Downs,51.5486455,-0.060686,Footnote,51.54557615034228,-0.06196639683512535,Café
Hackney Downs,51.5486455,-0.060686,Oslo,51.54725698817723,-0.055470318199411096,Bar
Hackney Downs,51.5486455,-0.060686,The Blue Studios,51.547785319662765,-0.06605301186003135,Music Venue
Hackney Downs,51.5486455,-0.060686,Espresso Bar,51.54871833804892,-0.06043249846291212,Café
Hackney Downs,51.5486455,-0.060686,The Old Ship,51.5458746,-0.0556186,Pub
Hackney Downs,51.5486455,-0.060686,CHASE & SORENSEN,51.54959372486309,-0.059067446485669396,Furniture / Home Store
Hackney Downs,51.5486455,-0.060686,Coffee8,51.54757339295153,-0.0546631701331123,Coffee Shop
Hackney Downs,51.5486455,-0.060686,Palætte,51.549317,-0.055157,Breakfast Spot
Hackney Downs,51.5486455,-0.060686,We Are Vegan Everything,51.548943,-0.054676495,Vegetarian / Vegan Restaurant
Hackney Downs,51.5486455,-0.060686,The Barrel Boulangerie,51.546494,-0.054927953,Café
Hackney Downs,51.5486455,-0.060686,Co-op Food,51.54963451766735,-0.058518575797199546,Grocery Store
Hackney Downs,51.5486455,-0.060686,TK Maxx,51.547505448863895,-0.05589882613411332,Clothing Store
Hackney Downs,51.5486455,-0.060686,Marks & Spencer,51.54754511614256,-0.05525714574446257,Department Store
Hackney Downs,51.5486455,-0.060686,Greggs,51.548626412593144,-0.05519108009139018,Bakery
Hackney Downs,51.5486455,-0.060686,Sutton & Sons,51.546428456749275,-0.05782842636108398,Fish & Chips Shop
Hackney Downs,51.5486455,-0.060686,Costa Coffee,51.5475416471394,-0.0560334281992146,Coffee Shop
Hackney Downs,51.5486455,-0.060686,Primark,51.54794715709762,-0.05521997809410095,Clothing Store
Hackney Downs,51.5486455,-0.060686,Pizza Hut,51.546585,-0.055426,Pizza Place
Hackney Downs,51.5486455,-0.060686,Boots,51.548813647030926,-0.05507979987855845,Pharmacy
Hackney Downs,51.5486455,-0.060686,Hackney Fresh,51.546854383190926,-0.055044880208814685,Organic Grocery
Hackney Downs,51.5486455,-0.060686,Iceland,51.54692390034617,-0.05520557744371227,Grocery Store
Hackney Downs,51.5486455,-0.060686,Hackney Central London Overground Station,51.54706841313448,-0.05705164314071606,Train Station
Hackney Downs,51.5486455,-0.060686,Subway,51.54604450639614,-0.05540977713110351,Sandwich Place
Hackney Downs,51.5486455,-0.060686,Travelodge,51.54750071630048,-0.05607386825943195,Hotel
Hackney Downs,51.5486455,-0.060686,Hackney Bohemia,51.547204891025395,-0.05485877977622568,Cocktail Bar
Hackney Downs,51.5486455,-0.060686,BBQ Express,51.54589914782539,-0.05507825425167612,Fast Food Restaurant
Hackney Downs,51.5486455,-0.060686,Cirrik,51.54736779185814,-0.055647461560752454,Turkish Restaurant
Hackney Downs,51.5486455,-0.060686,star nergiz cafe & resturant,51.54781133832814,-0.05667381596397569,Café
Hackney Downs,51.5486455,-0.060686,19 Numara Bos Cirrik,51.547370168832,-0.05572000246358438,Middle Eastern Restaurant
Hackney Downs,51.5486455,-0.060686,Momosan Shop,51.54562140573367,-0.060917674554248694,Gift Shop
Hackney Downs,51.5486455,-0.060686,Tesco Express,51.54981,-0.05575,Grocery Store
Hackney Downs,51.5486455,-0.060686,Holland & Barrett,51.54854,-0.054891407,Health Food Store
Hackney Downs,51.5486455,-0.060686,Black Sheep Coffee,51.54718200851542,-0.05516430127391589,Coffee Shop
Hackney Downs,51.5486455,-0.060686,Greenwood Food & Wine,51.545277,-0.06356031,Grocery Store
Hackney Downs,51.5486455,-0.060686,Cafe Bohemia,51.54722525421344,-0.05494454950381179,Café
Hacton,51.5526152,0.2304139,Optimist Tavern (Ember Inns),51.54875374330667,0.23386435848578188,Pub
Haggerston,51.5385184,-0.0753811,Berber & Q,51.536882,-0.07581,Middle Eastern Restaurant
Haggerston,51.5385184,-0.0753811,Better Health Bakery,51.53737581949785,-0.07519187505727991,Bakery
Haggerston,51.5385184,-0.0753811,Toconoco,51.53831041914553,-0.07809806013779773,Udon Restaurant
Haggerston,51.5385184,-0.0753811,MAP Maison,51.538662874203794,-0.07679759251495646,Lounge
Haggerston,51.5385184,-0.0753811,Crossfit Hackney,51.53787523008864,-0.07519215144437759,Gym
Haggerston,51.5385184,-0.0753811,Bread & Butter,51.53954530428352,-0.07686319305325764,Restaurant
Haggerston,51.5385184,-0.0753811,Signature Brew Taproom & Venue,51.536617,-0.07570233,Beer Bar
Haggerston,51.5385184,-0.0753811,The Glory,51.536227501276755,-0.07696607518019667,Gay Bar
Haggerston,51.5385184,-0.0753811,Tin Cafe,51.54076590804516,-0.0762001449337988,Café
Haggerston,51.5385184,-0.0753811,Chick 'n' Sours,51.54129192010584,-0.0763088119457662,Fried Chicken Joint
Haggerston,51.5385184,-0.0753811,TripSpace Projects,51.53677114278175,-0.07596684972979365,Yoga Studio
Haggerston,51.5385184,-0.0753811,Curio Cabal,51.5372528608624,-0.07652995566705996,Coffee Shop
Haggerston,51.5385184,-0.0753811,Hacha,51.541016,-0.07613685,Mexican Restaurant
Haggerston,51.5385184,-0.0753811,Arepa & Co,51.53704712357173,-0.08014676693820937,Arepa Restaurant
Haggerston,51.5385184,-0.0753811,Regent's Canal (Kingsland Road),51.5369663429994,-0.08137531914632064,Canal
Haggerston,51.5385184,-0.0753811,Towpath Cafe,51.537169,-0.08118,Coffee Shop
Haggerston,51.5385184,-0.0753811,Shed,51.538473277185425,-0.07605220439808491,Photography Studio
Haggerston,51.5385184,-0.0753811,Pamela,51.5420855,-0.0759043,Cocktail Bar
Haggerston,51.5385184,-0.0753811,Floria,51.53561177599392,-0.07677555084228516,Middle Eastern Restaurant
Haggerston,51.5385184,-0.0753811,De Beauvoir Square,51.54117057649492,-0.07881402969360352,Plaza
Haggerston,51.5385184,-0.0753811,Duke of Wellington,51.53996108047253,-0.07469146267889529,Pub
Haggerston,51.5385184,-0.0753811,The Barge House,51.53711763685975,-0.08096412953458468,Café
Haggerston,51.5385184,-0.0753811,Hackney Brewery,51.53473625583768,-0.07602395339930342,Brewery
Haggerston,51.5385184,-0.0753811,Burley Fisher Books,51.54145790497361,-0.0763923655849298,Bookstore
Haggerston,51.5385184,-0.0753811,Beer + Burger,51.5429152986207,-0.07602078417009703,Burger Joint
Haggerston,51.5385184,-0.0753811,Trew Era Cafe,51.53633188386925,-0.08169142058693893,Café
Haggerston,51.5385184,-0.0753811,The Stag's Head,51.5363774592348,-0.08077939081116746,Pub
Haggerston,51.5385184,-0.0753811,The King's Head Members Club,51.53545301601097,-0.07691051740731007,Speakeasy
Haggerston,51.5385184,-0.0753811,La Cabina,51.535616691492976,-0.07688606775686226,Dive Bar
Haggerston,51.5385184,-0.0753811,Chalet Cafe,51.53463763260451,-0.07699960563931033,Café
Haggerston,51.5385184,-0.0753811,mOrganics Cafe,51.53476575871583,-0.0768919047273209,Grocery Store
Haggerston,51.5385184,-0.0753811,Laburnum Boat Club,51.535615934352286,-0.07378199942113066,Rafting
Haggerston,51.5385184,-0.0753811,Queensbridge,51.53655761813553,-0.07018848096434976,Scenic Lookout
Hainault,51.6033163,0.0933599,Hainault Station Bus Stop,51.60367384457165,0.0934957191086993,Bus Stop
Hainault,51.6033163,0.0933599,Hainault London Underground Station,51.60354376679261,0.09341176450701251,Metro Station
Hainault,51.6033163,0.0933599,Hainault BBQ kebabs,51.604836860218846,0.09791655961918166,Burger Joint
Hainault,51.6033163,0.0933599,Monsoon Indian Restaurant,51.60270651120799,0.08752975782255855,Indian Restaurant
Hale,51.618006,-0.256795,Edgware supermarket,51.61665149086993,-0.2602073307350879,Convenience Store
Hale,51.618006,-0.256795,Booba’s,51.617002941231064,-0.2609951628359072,Fish & Chips Shop
Hale,51.618006,-0.256795,The Jolly Badger (Harvester),51.61694137177336,-0.2604184402377259,English Restaurant
Hale,51.618006,-0.256795,King Neptune,51.614332919570465,-0.2584852386818248,Fast Food Restaurant
Hale,51.618006,-0.256795,KFC,51.62163525277895,-0.25616207089053455,Fast Food Restaurant
Ham Petersham and Richmond River,51.444235250000006,-0.3140404956758003,Ham House & Garden,51.444551879847786,-0.31452497042027366,Historic Site
Ham Petersham and Richmond River,51.444235250000006,-0.3140404956758003,Ham Riverside,51.445492602581275,-0.31822733666543856,Park
Ham Petersham and Richmond River,51.444235250000006,-0.3140404956758003,Orleans House Gallery,51.4472469955816,-0.3192601600445135,Art Gallery
Ham Petersham and Richmond River,51.444235250000006,-0.3140404956758003,Orangery Café,51.44378037001443,-0.3154685254798821,Café
Ham Petersham and Richmond River,51.444235250000006,-0.3140404956758003,Palm Centre,51.44246735529144,-0.3139219099075562,Garden Center
Ham Petersham and Richmond River,51.444235250000006,-0.3140404956758003,Twickenham Ferry,51.44633737940393,-0.3132104398693767,Boat or Ferry
Ham Petersham and Richmond River,51.444235250000006,-0.3140404956758003,Cut Throat Alley,51.44198903966511,-0.31446278506986064,Trail
Ham Petersham and Richmond River,51.444235250000006,-0.3140404956758003,Orleans Garden Cafe & Playground,51.447122570665535,-0.3157495151403271,Playground
Ham Petersham and Richmond River,51.444235250000006,-0.3140404956758003,The Ham Polo Club,51.445041184316125,-0.31000345789504014,Sports Club
Ham Petersham and Richmond River,51.444235250000006,-0.3140404956758003,Hammerton's Ferry,51.44690749886904,-0.31460425342324383,Boat or Ferry
